image,pixel_agreement,miou_proxy
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_161_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_161_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_161_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_161_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_163_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_163_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_163_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_163_0_with_bg_4.png,1.0000,0.5000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_163_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_163_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_165_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_165_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_165_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_165_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_167_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_167_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_167_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_167_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_167_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_167_0_with_bg_5.png,0.8406,0.2802
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_171_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_171_0_with_bg_0.png,0.9991,0.4995
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_171_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_171_0_with_bg_2.png,0.6917,0.1737
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_175_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_175_0_with_bg_0.png,0.9968,0.4984
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_175_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_175_0_with_bg_1.png,0.9898,0.5163
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_175_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_175_0_with_bg_2.png,0.8157,0.2039
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_175_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_175_0_with_bg_5.png,0.7763,0.3882
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_177_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_177_0_with_bg_0.png,0.9346,0.3198
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_177_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_177_0_with_bg_1.png,0.9998,0.4999
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_177_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_177_0_with_bg_2.png,0.8074,0.4037
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_179_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_179_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_179_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_179_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_179_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_179_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_179_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_179_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_179_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_179_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_179_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_179_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_182_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_182_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_182_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_182_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_182_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_182_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_184_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_184_0_with_bg_1.png,0.9991,0.4995
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_184_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_184_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_184_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_184_0_with_bg_4.png,0.9738,0.4869
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_184_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_184_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_186_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_186_0_with_bg_1.png,0.9946,0.4973
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_186_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_186_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_186_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_186_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_186_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_186_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_188_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_188_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_188_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_188_0_with_bg_4.png,0.9832,0.4916
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_188_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_188_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_190_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_190_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_190_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_190_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_190_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_190_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_190_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_190_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_192_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_192_0_with_bg_0.png,0.9995,0.3332
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_192_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_192_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_192_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_192_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_192_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_192_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_192_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_192_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_194_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_194_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_194_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_194_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_196_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_196_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_196_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_196_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_196_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_196_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_199_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_199_0_with_bg_1.png,0.9960,0.4980
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_199_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_199_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_199_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_199_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_199_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_199_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_199_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_199_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_201_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_201_0_with_bg_3.png,0.9788,0.6065
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_201_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_201_0_with_bg_4.png,0.9960,0.4980
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_201_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_201_0_with_bg_5.png,1.0000,0.5000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_203_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_203_0_with_bg_0.png,0.9877,0.9245
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_203_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_203_0_with_bg_1.png,0.8504,0.4252
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_203_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_203_0_with_bg_2.png,0.9986,0.4993
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_203_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_203_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_205_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_205_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_205_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_205_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_205_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_205_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_205_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_205_0_with_bg_4.png,0.7822,0.3911
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_205_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_205_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_207_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_207_0_with_bg_0.png,0.9383,0.4691
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_207_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_207_0_with_bg_1.png,0.8630,0.5685
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_207_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_207_0_with_bg_2.png,0.9526,0.4765
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_207_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_207_0_with_bg_3.png,0.9984,0.4992
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_207_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_207_0_with_bg_4.png,0.8584,0.3909
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_207_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_207_0_with_bg_5.png,0.9794,0.6567
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_209_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_209_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_209_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_209_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_209_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_209_0_with_bg_5.png,0.9999,0.5000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_211_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_211_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_211_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_211_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_211_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_211_0_with_bg_4.png,0.9978,0.4989
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_211_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_211_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_213_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_213_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_213_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_213_0_with_bg_4.png,0.9728,0.6207
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_215_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_215_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_215_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_215_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_215_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_215_0_with_bg_4.png,0.9992,0.4996
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_219_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_219_0_with_bg_1.png,0.9983,0.4991
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_219_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_219_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_219_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_219_0_with_bg_4.png,0.9675,0.4837
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_219_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_219_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_221_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_221_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_221_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_221_0_with_bg_1.png,0.9980,0.4990
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_221_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_221_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_221_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_221_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_221_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_221_0_with_bg_4.png,0.9644,0.4822
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_223_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_223_0_with_bg_0.png,0.9910,0.4955
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_223_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_223_0_with_bg_1.png,0.9998,0.4999
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_223_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_223_0_with_bg_2.png,0.9999,0.5000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_223_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_223_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_223_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_223_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_223_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_223_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_227_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_227_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_227_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_227_0_with_bg_2.png,0.8297,0.3128
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_227_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_227_0_with_bg_5.png,0.8994,0.2249
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_231_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_231_0_with_bg_2.png,0.9274,0.4637
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_233_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_233_0_with_bg_2.png,0.9823,0.3274
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_237_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_237_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_237_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_237_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_237_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_237_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_237_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_237_0_with_bg_5.png,0.9885,0.4943
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_239_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_239_0_with_bg_0.png,0.9999,0.5000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_239_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_239_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_241_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_241_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_241_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_241_0_with_bg_2.png,0.9944,0.4972
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_241_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_241_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_241_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_241_0_with_bg_4.png,0.9997,0.4998
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_243_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_243_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_243_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_243_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_243_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_243_0_with_bg_2.png,0.9463,0.4732
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_243_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_243_0_with_bg_3.png,1.0000,0.9982
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_243_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_243_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_243_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_243_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_245_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_245_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_245_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_245_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_245_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_245_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_247_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_247_0_with_bg_2.png,0.9989,0.4994
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_247_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_247_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_247_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_247_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_249_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_249_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_249_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_249_0_with_bg_1.png,0.9962,0.4981
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_249_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_249_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_249_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_249_0_with_bg_3.png,0.9226,0.4613
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_249_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_249_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_251_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_251_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_251_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_251_0_with_bg_1.png,0.9909,0.3303
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_253_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_253_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_253_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_253_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_253_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_253_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_253_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_253_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_253_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_253_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_255_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_255_0_with_bg_0.png,0.9991,0.4995
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_255_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_255_0_with_bg_1.png,0.8340,0.4170
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_255_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_255_0_with_bg_2.png,0.8121,0.4060
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_255_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_255_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_257_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_257_0_with_bg_0.png,0.9991,0.4996
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_257_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_257_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_259_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_259_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_259_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_259_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_259_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_259_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_261_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_261_0_with_bg_0.png,0.9995,0.4998
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_261_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_261_0_with_bg_3.png,0.9976,0.5810
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_261_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_261_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_261_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_261_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_263_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_263_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_263_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_263_0_with_bg_3.png,0.9990,0.4995
